sample,month,dMLA_set,wwtp,well,X2,n,threshold,real_n
Altenrhein_Jun_3,Jun,set_2,Altenrhein,F9,C9aT,21,50.47361,0
Altenrhein_Jun_3,Jun,set_2,Altenrhein,F9,C9bT,6,18.92615,0
Chur_Jun_1,Jun,set_2,Chur,D10,C0aT,17,79.290368,0
Chur_Jun_1,Jun,set_2,Chur,D10,C0bT,2,3.0653839,0
Chur_Jun_1,Jun,set_2,Chur,D10,C12aT,6,21.923991,0
Chur_Jun_1,Jun,set_2,Chur,D10,C13aT,1,2,0
Chur_Jun_1,Jun,set_2,Chur,D10,C15aT,1,0,1
Chur_Jun_1,Jun,set_2,Chur,D10,C18bT,20,79.7967,0
Chur_Jun_1,Jun,set_2,Chur,D10,C20aT,6,25.812391,0
Chur_Jun_1,Jun,set_2,Chur,D10,C20bT,3,9.578331,0
Chur_Jun_1,Jun,set_2,Chur,D10,C27aT,11,77.54093,0
Chur_Jun_1,Jun,set_2,Chur,D10,C27bT,21,56.99511,0
Chur_Jun_1,Jun,set_2,Chur,D10,C2aT,83,1,82
Chur_Jun_1,Jun,set_2,Chur,D10,C2bT,195,1,194
Chur_Jun_1,Jun,set_2,Chur,D10,C3bT,2,1,1
Chur_Jun_1,Jun,set_2,Chur,D10,C4bT,1,1,0
Chur_Jun_1,Jun,set_2,Chur,D10,C5aT,3,16.457441,0
Chur_Jun_1,Jun,set_2,Chur,D10,C5bT,1,7.41996,0
Chur_Jun_1,Jun,set_2,Chur,D10,C7aT,4,9.303844,0
Chur_Jun_1,Jun,set_2,Chur,D10,C7bT,4,0,4
Chur_Jun_1,Jun,set_2,Chur,D10,C8aT,2,3.25,0
Chur_Jun_1,Jun,set_2,Chur,D10,C9aT,21,50.47361,0
Chur_Jun_1,Jun,set_2,Chur,D10,C9bT,11,18.92615,0
Chur_Jun_2,Jun,set_2,Chur,D11,C0aT,575,79.290368,495.709632
Chur_Jun_2,Jun,set_2,Chur,D11,C0bT,76,3.0653839,72.9346161
Chur_Jun_2,Jun,set_2,Chur,D11,C12aT,11,21.923991,0
Chur_Jun_2,Jun,set_2,Chur,D11,C14aT,1,0,1
Chur_Jun_2,Jun,set_2,Chur,D11,C15bT,2,1,1
Chur_Jun_2,Jun,set_2,Chur,D11,C18bT,18,79.7967,0
Chur_Jun_2,Jun,set_2,Chur,D11,C20aT,10,25.812391,0
Chur_Jun_2,Jun,set_2,Chur,D11,C20bT,3,9.578331,0
Chur_Jun_2,Jun,set_2,Chur,D11,C27aT,21,77.54093,0
Chur_Jun_2,Jun,set_2,Chur,D11,C27bT,42,56.99511,0
Chur_Jun_2,Jun,set_2,Chur,D11,C5aT,384,16.457441,367.542559
Chur_Jun_2,Jun,set_2,Chur,D11,C5bT,163,7.41996,155.58004
Chur_Jun_2,Jun,set_2,Chur,D11,C7aT,5,9.303844,0
Chur_Jun_2,Jun,set_2,Chur,D11,C7bT,5,0,5
Chur_Jun_2,Jun,set_2,Chur,D11,C8aT,1,3.25,0
Chur_Jun_2,Jun,set_2,Chur,D11,C9aT,23,50.47361,0
Chur_Jun_2,Jun,set_2,Chur,D11,C9bT,16,18.92615,0
Chur_Jun_3,Jun,set_2,Chur,D12,C0aT,21,79.290368,0
Chur_Jun_3,Jun,set_2,Chur,D12,C0bT,1,3.0653839,0
Chur_Jun_3,Jun,set_2,Chur,D12,C12aT,3,21.923991,0
Chur_Jun_3,Jun,set_2,Chur,D12,C12bT,1,1,0
Chur_Jun_3,Jun,set_2,Chur,D12,C13aT,2,2,0
Chur_Jun_3,Jun,set_2,Chur,D12,C14aT,2,0,2
Chur_Jun_3,Jun,set_2,Chur,D12,C15aT,1,0,1
Chur_Jun_3,Jun,set_2,Chur,D12,C18bT,32,79.7967,0
Chur_Jun_3,Jun,set_2,Chur,D12,C20aT,5,25.812391,0
Chur_Jun_3,Jun,set_2,Chur,D12,C20bT,7,9.578331,0
Chur_Jun_3,Jun,set_2,Chur,D12,C27aT,33,77.54093,0
Chur_Jun_3,Jun,set_2,Chur,D12,C27bT,29,56.99511,0
Chur_Jun_3,Jun,set_2,Chur,D12,C2bT,2,1,1
Chur_Jun_3,Jun,set_2,Chur,D12,C3bT,1,1,0
Chur_Jun_3,Jun,set_2,Chur,D12,C5aT,6,16.457441,0
Chur_Jun_3,Jun,set_2,Chur,D12,C7aT,4,9.303844,0
Chur_Jun_3,Jun,set_2,Chur,D12,C7bT,2,0,2
Chur_Jun_3,Jun,set_2,Chur,D12,C8aT,270,3.25,266.75
Chur_Jun_3,Jun,set_2,Chur,D12,C8bT,51,3.2320509,47.7679491
Chur_Jun_3,Jun,set_2,Chur,D12,C9aT,18,50.47361,0
Chur_Jun_3,Jun,set_2,Chur,D12,C9bT,11,18.92615,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C0aT,12,79.290368,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C10bT,1,3.6213204,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C12aT,4,21.923991,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C18bT,15,79.7967,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C20aT,6,25.812391,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C20bT,3,9.578331,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C27aT,21,77.54093,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C27bT,37,56.99511,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C3bT,1,1,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C5aT,3,16.457441,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C5bT,1,7.41996,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C7aT,3,9.303844,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C7bT,2,0,2
Geneva_Jun_1,Jun,set_2,Geneva,E3,C8aT,159,3.25,155.75
Geneva_Jun_1,Jun,set_2,Geneva,E3,C8bT,28,3.2320509,24.7679491
Geneva_Jun_1,Jun,set_2,Geneva,E3,C9aT,13,50.47361,0
Geneva_Jun_1,Jun,set_2,Geneva,E3,C9bT,14,18.92615,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C0aT,17,79.290368,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C12aT,7,21.923991,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C12bT,1,1,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C13aT,1,2,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C14bT,2,0,2
Geneva_Jun_2,Jun,set_2,Geneva,E4,C15aT,2,0,2
Geneva_Jun_2,Jun,set_2,Geneva,E4,C18aT,1,1,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C18bT,15,79.7967,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C20aT,5,25.812391,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C20bT,5,9.578331,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C27aT,12,77.54093,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C27bT,16,56.99511,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C3bT,1,1,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C5aT,95,16.457441,78.542559
Geneva_Jun_2,Jun,set_2,Geneva,E4,C5bT,29,7.41996,21.58004
Geneva_Jun_2,Jun,set_2,Geneva,E4,C7aT,6,9.303844,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C7bT,3,0,3
Geneva_Jun_2,Jun,set_2,Geneva,E4,C8aT,1,3.25,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C9aT,15,50.47361,0
Geneva_Jun_2,Jun,set_2,Geneva,E4,C9bT,11,18.92615,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C0aT,2,79.290368,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C12aT,1,21.923991,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C18bT,7,79.7967,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C27aT,1,77.54093,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C27bT,4,56.99511,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C5aT,1,16.457441,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C7aT,1,9.303844,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C8aT,13,3.25,9.75
Geneva_Jun_3,Jun,set_2,Geneva,E5,C8bT,4,3.2320509,0.7679491
Geneva_Jun_3,Jun,set_2,Geneva,E5,C9aT,1,50.47361,0
Geneva_Jun_3,Jun,set_2,Geneva,E5,C9bT,1,18.92615,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C0aT,3,79.290368,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C10bT,1,3.6213204,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C12aT,1,21.923991,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C20aT,2,25.812391,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C27aT,5,77.54093,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C27bT,2,56.99511,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C3bT,1,1,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C5aT,2,16.457441,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C7aT,2,9.303844,0
Laupen_Jun_1,Jun,set_2,Laupen,E9,C8aT,10,3.25,6.75
Laupen_Jun_1,Jun,set_2,Laupen,E9,C8bT,6,3.2320509,2.7679491
Laupen_Jun_1,Jun,set_2,Laupen,E9,C9aT,1,50.47361,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C0aT,59,79.290368,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C0bT,5,3.0653839,1.9346161
Laupen_Jun_2,Jun,set_2,Laupen,E10,C10bT,1,3.6213204,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C12aT,4,21.923991,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C13aT,1,2,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C14aT,2,0,2
Laupen_Jun_2,Jun,set_2,Laupen,E10,C18bT,6,79.7967,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C20aT,4,25.812391,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C20bT,1,9.578331,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C27aT,6,77.54093,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C27bT,8,56.99511,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C2aT,1,1,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C3bT,2,1,1
Laupen_Jun_2,Jun,set_2,Laupen,E10,C5aT,15,16.457441,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C5bT,8,7.41996,0.58004
Laupen_Jun_2,Jun,set_2,Laupen,E10,C7aT,1,9.303844,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C7bT,1,0,1
Laupen_Jun_2,Jun,set_2,Laupen,E10,C9aT,6,50.47361,0
Laupen_Jun_2,Jun,set_2,Laupen,E10,C9bT,4,18.92615,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C0aT,4,79.290368,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C12aT,1,21.923991,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C18bT,4,79.7967,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C20bT,2,9.578331,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C27aT,3,77.54093,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C27bT,8,56.99511,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C5aT,63,16.457441,46.542559
Laupen_Jun_3,Jun,set_2,Laupen,E11,C5bT,28,7.41996,20.58004
Laupen_Jun_3,Jun,set_2,Laupen,E11,C7aT,1,9.303844,0
Laupen_Jun_3,Jun,set_2,Laupen,E11,C8aT,1,3.25,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C0aT,13,79.290368,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C10bT,1,3.6213204,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C12aT,3,21.923991,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C14aT,1,0,1
Lugano_Jun_1,Jun,set_2,Lugano,D4,C18bT,6,79.7967,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C20bT,1,9.578331,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C27aT,7,77.54093,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C27bT,13,56.99511,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C5aT,226,16.457441,209.542559
Lugano_Jun_1,Jun,set_2,Lugano,D4,C5bT,26,7.41996,18.58004
Lugano_Jun_1,Jun,set_2,Lugano,D4,C7aT,2,9.303844,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C9aT,7,50.47361,0
Lugano_Jun_1,Jun,set_2,Lugano,D4,C9bT,7,18.92615,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C0aT,46,79.290368,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C12aT,2,21.923991,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C12bT,1,1,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C14aT,1,0,1
Lugano_Jun_2,Jun,set_2,Lugano,D5,C18bT,9,79.7967,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C20aT,4,25.812391,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C27aT,13,77.54093,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C27bT,16,56.99511,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C2aT,3,1,2
Lugano_Jun_2,Jun,set_2,Lugano,D5,C2bT,2,1,1
Lugano_Jun_2,Jun,set_2,Lugano,D5,C3bT,1,1,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C5aT,78,16.457441,61.542559
Lugano_Jun_2,Jun,set_2,Lugano,D5,C5bT,29,7.41996,21.58004
Lugano_Jun_2,Jun,set_2,Lugano,D5,C7aT,6,9.303844,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C7bT,2,0,2
Lugano_Jun_2,Jun,set_2,Lugano,D5,C8aT,8,3.25,4.75
Lugano_Jun_2,Jun,set_2,Lugano,D5,C8bT,1,3.2320509,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C9aT,8,50.47361,0
Lugano_Jun_2,Jun,set_2,Lugano,D5,C9bT,9,18.92615,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C0aT,264,79.290368,184.709632
Lugano_Jun_3,Jun,set_2,Lugano,D7,C0bT,11,3.0653839,7.9346161
Lugano_Jun_3,Jun,set_2,Lugano,D7,C12aT,4,21.923991,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C14bT,2,0,2
Lugano_Jun_3,Jun,set_2,Lugano,D7,C18bT,16,79.7967,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C20aT,3,25.812391,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C20bT,2,9.578331,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C27aT,9,77.54093,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C27bT,19,56.99511,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C3bT,1,1,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C5aT,188,16.457441,171.542559
Lugano_Jun_3,Jun,set_2,Lugano,D7,C5bT,76,7.41996,68.58004
Lugano_Jun_3,Jun,set_2,Lugano,D7,C7aT,7,9.303844,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C7bT,3,0,3
Lugano_Jun_3,Jun,set_2,Lugano,D7,C9aT,13,50.47361,0
Lugano_Jun_3,Jun,set_2,Lugano,D7,C9bT,7,18.92615,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C0aT,6,79.290368,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C10bT,1,3.6213204,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C12aT,5,21.923991,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C18bT,22,79.7967,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C20aT,6,25.812391,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C20bT,3,9.578331,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C27aT,14,77.54093,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C27bT,17,56.99511,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C5aT,81,16.457441,64.542559
Zurich_Jun_1,Jun,set_2,Zurich,F2,C5bT,29,7.41996,21.58004
Zurich_Jun_1,Jun,set_2,Zurich,F2,C6aT,1,0,1
Zurich_Jun_1,Jun,set_2,Zurich,F2,C7aT,1,9.303844,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C8aT,2,3.25,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C9aT,9,50.47361,0
Zurich_Jun_1,Jun,set_2,Zurich,F2,C9bT,9,18.92615,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C0aT,8,79.290368,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C0bT,11,3.0653839,7.9346161
Zurich_Jun_2,Jun,set_2,Zurich,F3,C12aT,1,21.923991,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C13aT,1,2,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C14bT,1,0,1
Zurich_Jun_2,Jun,set_2,Zurich,F3,C18bT,11,79.7967,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C20aT,1,25.812391,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C20bT,1,9.578331,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C27aT,7,77.54093,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C27bT,8,56.99511,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C5aT,85,16.457441,68.542559
Zurich_Jun_2,Jun,set_2,Zurich,F3,C5bT,37,7.41996,29.58004
Zurich_Jun_2,Jun,set_2,Zurich,F3,C7aT,1,9.303844,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C7bT,1,0,1
Zurich_Jun_2,Jun,set_2,Zurich,F3,C8aT,1,3.25,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C8bT,1,3.2320509,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C9aT,7,50.47361,0
Zurich_Jun_2,Jun,set_2,Zurich,F3,C9bT,2,18.92615,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C0aT,10,79.290368,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C12aT,4,21.923991,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C18bT,9,79.7967,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C20aT,2,25.812391,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C27aT,4,77.54093,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C27bT,7,56.99511,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C5aT,31,16.457441,14.542559
Zurich_Jun_3,Jun,set_2,Zurich,F4,C5bT,15,7.41996,7.58004
Zurich_Jun_3,Jun,set_2,Zurich,F4,C7aT,6,9.303844,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C8aT,1,3.25,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C9aT,7,50.47361,0
Zurich_Jun_3,Jun,set_2,Zurich,F4,C9bT,4,18.92615,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C0aT,17,79.290368,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C10bT,1,3.6213204,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C12aT,3,21.923991,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C12bT,1,1,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C14aT,1,0,1
Altenrhein_May_1,May,set_2,Altenrhein,D1,C15aT,1,0,1
Altenrhein_May_1,May,set_2,Altenrhein,D1,C18bT,26,79.7967,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C20aT,7,25.812391,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C20bT,2,9.578331,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C27aT,17,77.54093,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C27bT,27,56.99511,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C2bT,1,1,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C3bT,1,1,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C4bT,1,1,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C5aT,55,16.457441,38.542559
Altenrhein_May_1,May,set_2,Altenrhein,D1,C5bT,25,7.41996,17.58004
Altenrhein_May_1,May,set_2,Altenrhein,D1,C7aT,3,9.303844,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C7bT,2,0,2
Altenrhein_May_1,May,set_2,Altenrhein,D1,C8bT,1,3.2320509,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C9aT,11,50.47361,0
Altenrhein_May_1,May,set_2,Altenrhein,D1,C9bT,8,18.92615,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C0aT,379,79.290368,299.709632
Altenrhein_May_2,May,set_2,Altenrhein,D2,C0bT,27,3.0653839,23.9346161
Altenrhein_May_2,May,set_2,Altenrhein,D2,C12aT,3,21.923991,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C14aT,1,0,1
Altenrhein_May_2,May,set_2,Altenrhein,D2,C18bT,9,79.7967,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C20aT,6,25.812391,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C20bT,3,9.578331,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C27aT,3,77.54093,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C27bT,12,56.99511,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C5aT,152,16.457441,135.542559
Altenrhein_May_2,May,set_2,Altenrhein,D2,C5bT,61,7.41996,53.58004
Altenrhein_May_2,May,set_2,Altenrhein,D2,C7aT,5,9.303844,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C7bT,1,0,1
Altenrhein_May_2,May,set_2,Altenrhein,D2,C8aT,1,3.25,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C9aT,4,50.47361,0
Altenrhein_May_2,May,set_2,Altenrhein,D2,C9bT,1,18.92615,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C0aT,11,79.290368,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C10aT,1,3.6213204,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C12aT,6,21.923991,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C13aT,3,2,1
Altenrhein_May_3,May,set_2,Altenrhein,D3,C14aT,1,0,1
Altenrhein_May_3,May,set_2,Altenrhein,D3,C14bT,1,0,1
Altenrhein_May_3,May,set_2,Altenrhein,D3,C18bT,14,79.7967,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C20aT,3,25.812391,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C20bT,2,9.578331,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C27aT,18,77.54093,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C27bT,14,56.99511,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C2aT,2,1,1
Altenrhein_May_3,May,set_2,Altenrhein,D3,C5aT,3,16.457441,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C5bT,2,7.41996,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C7aT,4,9.303844,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C8aT,72,3.25,68.75
Altenrhein_May_3,May,set_2,Altenrhein,D3,C8bT,38,3.2320509,34.7679491
Altenrhein_May_3,May,set_2,Altenrhein,D3,C9aT,10,50.47361,0
Altenrhein_May_3,May,set_2,Altenrhein,D3,C9bT,10,18.92615,0
Chur_May_1,May,set_2,Chur,B12,C0aT,188,79.290368,108.709632
Chur_May_1,May,set_2,Chur,B12,C0bT,22,3.0653839,18.9346161
Chur_May_1,May,set_2,Chur,B12,C10bT,1,3.6213204,0
Chur_May_1,May,set_2,Chur,B12,C12aT,3,21.923991,0
Chur_May_1,May,set_2,Chur,B12,C18aT,1,1,0
Chur_May_1,May,set_2,Chur,B12,C18bT,51,79.7967,0
Chur_May_1,May,set_2,Chur,B12,C20aT,3,25.812391,0
Chur_May_1,May,set_2,Chur,B12,C20bT,1,9.578331,0
Chur_May_1,May,set_2,Chur,B12,C27aT,21,77.54093,0
Chur_May_1,May,set_2,Chur,B12,C27bT,40,56.99511,0
Chur_May_1,May,set_2,Chur,B12,C2aT,2,1,1
Chur_May_1,May,set_2,Chur,B12,C2bT,1,1,0
Chur_May_1,May,set_2,Chur,B12,C5aT,360,16.457441,343.542559
Chur_May_1,May,set_2,Chur,B12,C5bT,128,7.41996,120.58004
Chur_May_1,May,set_2,Chur,B12,C7aT,4,9.303844,0
Chur_May_1,May,set_2,Chur,B12,C7bT,3,0,3
Chur_May_1,May,set_2,Chur,B12,C8aT,1,3.25,0
Chur_May_1,May,set_2,Chur,B12,C9aT,18,50.47361,0
Chur_May_1,May,set_2,Chur,B12,C9bT,7,18.92615,0
Chur_May_2,May,set_2,Chur,C1,C0aT,1680,79.290368,1600.709632
Chur_May_2,May,set_2,Chur,C1,C0bT,107,3.0653839,103.9346161
Chur_May_2,May,set_2,Chur,C1,C10bT,2,3.6213204,0
Chur_May_2,May,set_2,Chur,C1,C12aT,13,21.923991,0
Chur_May_2,May,set_2,Chur,C1,C12bT,1,1,0
Chur_May_2,May,set_2,Chur,C1,C13aT,4,2,2
Chur_May_2,May,set_2,Chur,C1,C14aT,1,0,1
Chur_May_2,May,set_2,Chur,C1,C14bT,1,0,1
Chur_May_2,May,set_2,Chur,C1,C18aT,1,1,0
Chur_May_2,May,set_2,Chur,C1,C18bT,71,79.7967,0
Chur_May_2,May,set_2,Chur,C1,C20aT,15,25.812391,0
Chur_May_2,May,set_2,Chur,C1,C20bT,5,9.578331,0
Chur_May_2,May,set_2,Chur,C1,C27aT,43,77.54093,0
Chur_May_2,May,set_2,Chur,C1,C27bT,74,56.99511,17.00489
Chur_May_2,May,set_2,Chur,C1,C2bT,2,1,1
Chur_May_2,May,set_2,Chur,C1,C5aT,1325,16.457441,1308.542559
Chur_May_2,May,set_2,Chur,C1,C5bT,500,7.41996,492.58004
Chur_May_2,May,set_2,Chur,C1,C7aT,6,9.303844,0
Chur_May_2,May,set_2,Chur,C1,C7bT,8,0,8
Chur_May_2,May,set_2,Chur,C1,C8aT,5,3.25,1.75
Chur_May_2,May,set_2,Chur,C1,C8bT,1,3.2320509,0
Chur_May_2,May,set_2,Chur,C1,C9aT,38,50.47361,0
Chur_May_2,May,set_2,Chur,C1,C9bT,21,18.92615,2.07385
Geneva_May_1,May,set_2,Geneva,C3,C0aT,32,79.290368,0
Geneva_May_1,May,set_2,Geneva,C3,C0bT,60,3.0653839,56.9346161
Geneva_May_1,May,set_2,Geneva,C3,C10bT,3,3.6213204,0
Geneva_May_1,May,set_2,Geneva,C3,C12aT,19,21.923991,0
Geneva_May_1,May,set_2,Geneva,C3,C12bT,1,1,0
Geneva_May_1,May,set_2,Geneva,C3,C15aT,1,0,1
Geneva_May_1,May,set_2,Geneva,C3,C18bT,32,79.7967,0
Geneva_May_1,May,set_2,Geneva,C3,C20aT,14,25.812391,0
Geneva_May_1,May,set_2,Geneva,C3,C20bT,4,9.578331,0
Geneva_May_1,May,set_2,Geneva,C3,C27aT,39,77.54093,0
